"","Run","Experiment","Sample.Name","SRA_study","BioProject","GEO_Accession..exp.","source_name","Strain","PAO1","PA14","PAK","ClinicalIsolate"
"2504","SRR10008981","SRX6747255","GSM4041101","SRP218964","PRJNA561292","GSM4041101","Planktonic bacterial cultures","PAO1",TRUE,FALSE,FALSE,FALSE
"2505","SRR10009725","SRX6747950","GSM4041287","SRP218984","PRJNA561330","","hfq::3xFLAG_B_XL-","PAO1",TRUE,FALSE,FALSE,FALSE
"2506","SRR9720450","SRX6478154","PAEC","SRP215630","PRJNA555685","","","",TRUE,FALSE,FALSE,FALSE
"2507","SRR10348733","SRX7058514","pA 2","SRP227029","PRJNA579575","","","PAO1",TRUE,FALSE,FALSE,FALSE
"2508","SRR10348740","SRX7058507","Combination 3","SRP227029","PRJNA579575","","","PAO1",TRUE,FALSE,FALSE,FALSE
"2509","SRR10348753","SRX7058494","pA 3","SRP227029","PRJNA579575","","","PAO1",TRUE,FALSE,FALSE,FALSE
"2510","SRR2228982","SRX1177857","4674-log","SRP063080","PRJNA294484","","","PA14-4674",FALSE,TRUE,FALSE,FALSE
"2511","SRR2172032","SRX1156999","water","SRP062243","PRJNA291292","","","PA14",FALSE,TRUE,FALSE,FALSE
"2512","SRR10203877","SRX6923943","post_PSA_gent","SRP223733","PRJNA574614","","","PAO1",TRUE,FALSE,FALSE,FALSE
"2513","SRR8742227","SRX5534354","GSM3674405","SRP188684","PRJNA527727","GSM3674405","paired-end RNA-seq_P. aeruginosa PAO1 exsA mutant","",TRUE,FALSE,FALSE,FALSE
"2514","SRR10856463","SRX7526634","SWU_sputum32","SRP240873","PRJNA600167","","","COP",FALSE,FALSE,FALSE,FALSE
"2515","SRR8782928","SRX5572888","SC24_surf_1hr-plank_repC","SRP189374","PRJNA528963","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"2516","SRR8948479","SRX5728472","GSM3733633","SRP193631","PRJNA534259","GSM3733633","Pseudomonas aeruginosa PAO1 growing exponentially in LB synchronoulsy infected with phage PA5oct","",TRUE,FALSE,FALSE,FALSE
"2517","SRR10231239","SRX6950643","Pa_R_cip_060m_rep2","SRP183116","PRJNA518730","","","RB017",FALSE,FALSE,FALSE,FALSE
"2518","SRR10231266","SRX6950616","Pa_R_cip_000m_rep2","SRP183116","PRJNA518730","","","RB017",FALSE,FALSE,FALSE,FALSE
"2519","SRR9677313","SRX6437732","GSM3939927","SRP214490","PRJNA554358","GSM3939927","ESP063_BF48","",FALSE,FALSE,FALSE,FALSE
"2520","SRR9677365","SRX6437712","GSM3939979","SRP214490","PRJNA554358","GSM3939979","ZG316717_BF48","",FALSE,FALSE,FALSE,FALSE
"2521","SRR9677370","SRX6437717","GSM3939984","SRP214490","PRJNA554358","GSM3939984","CH2582_PL","",FALSE,FALSE,FALSE,FALSE
"2522","SRR9677381","SRX6437752","GSM3939995","SRP214490","PRJNA554358","GSM3939995","CH2747_PL","",FALSE,FALSE,FALSE,FALSE
"2523","SRR9677447","SRX6437698","GSM3940061","SRP214490","PRJNA554358","GSM3940061","ESP067_BF12_dyn","",FALSE,FALSE,FALSE,FALSE
"2524","SRR9677455","SRX6437635","GSM3940069","SRP214490","PRJNA554358","GSM3940069","F2059_BF12_dyn","",FALSE,FALSE,FALSE,FALSE
"2525","SRR9677460","SRX6437640","GSM3940074","SRP214490","PRJNA554358","GSM3940074","MHH17767_BF24_dyn","",FALSE,FALSE,FALSE,FALSE
"2526","SRR8948477","SRX5728470","GSM3733631","SRP193631","PRJNA534259","GSM3733631","Pseudomonas aeruginosa PAO1 growing exponentially in LB synchronoulsy infected with phage PA5oct","",TRUE,FALSE,FALSE,FALSE
"2527","SRR8832549","SRX5620823","Rheo-No Flow 0 hours B","SRP190023","PRJNA530209","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"2528","SRR8835843","SRX5624074","GSM3702038","SRP190130","PRJNA530399","GSM3702038","Transcriptome after phage infection of 20min","",FALSE,FALSE,FALSE,FALSE
"2529","SRR10009717","SRX6747942","GSM4041279","SRP218984","PRJNA561330","","hfq::3xFLAG_P_XL+","PAO1",TRUE,FALSE,FALSE,FALSE
"2530","SRR10009730","SRX6747955","GSM4041292","SRP218985","PRJNA561332","","hfq::3xFLAG_P","PAO1",TRUE,FALSE,FALSE,FALSE
"2531","SRR10009731","SRX6747956","GSM4041293","SRP218985","PRJNA561332","","hfq::3xFLAG_B","PAO1",TRUE,FALSE,FALSE,FALSE
"2532","SRR10856479","SRX7526618","SWU_sputum32","SRP240873","PRJNA600167","","","COP",FALSE,FALSE,FALSE,FALSE
"2533","SRR8948482","SRX5728475","GSM3733636","SRP193631","PRJNA534259","GSM3733636","Pseudomonas aeruginosa PAO1 growing exponentially in LB synchronoulsy infected with phage PA5oct","",TRUE,FALSE,FALSE,FALSE
"2534","SRR8948485","SRX5728478","GSM3733639","SRP193631","PRJNA534259","GSM3733639","Pseudomonas aeruginosa PAO1 growing exponentially in LB synchronoulsy infected with phage PA5oct","",TRUE,FALSE,FALSE,FALSE
"2535","SRR10203876","SRX6923944","post_PSA_gent","SRP223733","PRJNA574614","","","PAO1",TRUE,FALSE,FALSE,FALSE
"2536","SRR9677290","SRX6437614","GSM3939904","SRP214490","PRJNA554358","GSM3939904","CH2690_BF48","",FALSE,FALSE,FALSE,FALSE
"2537","SRR9677307","SRX6437726","GSM3939921","SRP214490","PRJNA554358","GSM3939921","ESP027_BF48","",FALSE,FALSE,FALSE,FALSE
"2538","SRR9677316","SRX6437735","GSM3939930","SRP214490","PRJNA554358","GSM3939930","ESP083_BF48","",FALSE,FALSE,FALSE,FALSE
"2539","SRR9677351","SRX6437794","GSM3939965","SRP214490","PRJNA554358","GSM3939965","MHH16798_BF48","",FALSE,FALSE,FALSE,FALSE
"2540","SRR9677364","SRX6437711","GSM3939978","SRP214490","PRJNA554358","GSM3939978","ZG316717_BF48","",FALSE,FALSE,FALSE,FALSE
"2541","SRR9677369","SRX6437716","GSM3939983","SRP214490","PRJNA554358","GSM3939983","CF592_Iso2_PL","",FALSE,FALSE,FALSE,FALSE
"2542","SRR9677407","SRX6437658","GSM3940021","SRP214490","PRJNA554358","GSM3940021","F1959_PL","",FALSE,FALSE,FALSE,FALSE
"2543","SRR9677412","SRX6437663","GSM3940026","SRP214490","PRJNA554358","GSM3940026","F2044_PL","",FALSE,FALSE,FALSE,FALSE
"2544","SRR9677434","SRX6437685","GSM3940048","SRP214490","PRJNA554358","GSM3940048","MHH17704_PL","",FALSE,FALSE,FALSE,FALSE
"2545","SRR9677443","SRX6437694","GSM3940057","SRP214490","PRJNA554358","GSM3940057","ZG302442_PL","",FALSE,FALSE,FALSE,FALSE
"2546","SRR10414514","SRX7112719","RNA_R08","SRP229005","PRJNA588274","","","",FALSE,FALSE,FALSE,FALSE
"2547","SRR9720451","SRX6478153","PAEC","SRP215630","PRJNA555685","","","",TRUE,FALSE,FALSE,FALSE
"2548","SRR12820650","SRX9288355","Pseudomonas aeruginosa PAO1 PM-CA evolved Population D Day 160","SRP287307","PRJNA667949","","","PAO1",TRUE,FALSE,FALSE,FALSE
"2549","SRR10856465","SRX7526632","SWU_sputum32","SRP240873","PRJNA600167","","","COP",FALSE,FALSE,FALSE,FALSE
"2550","SRR10348755","SRX7058492","Control 1","SRP227029","PRJNA579575","","","PAO1",TRUE,FALSE,FALSE,FALSE
"2551","SRR8742234","SRX5534361","GSM3674412","SRP188684","PRJNA527727","GSM3674412","paired-end RNA-seq_P. aeruginosa PAO1 lasR mutant","",TRUE,FALSE,FALSE,FALSE
"2552","SRR8742237","SRX5534364","GSM3674415","SRP188684","PRJNA527727","GSM3674415","paired-end RNA-seq_P. aeruginosa PAO1 pchR mutant","",TRUE,FALSE,FALSE,FALSE
"2553","SRR8742240","SRX5534367","GSM3674418","SRP188684","PRJNA527727","GSM3674418","paired-end RNA-seq_P. aeruginosa PAO1 rsaL mutant","",TRUE,FALSE,FALSE,FALSE
"2554","SRR8742251","SRX5534378","GSM3674429","SRP188684","PRJNA527727","GSM3674429","paired-end RNA-seq_P. aeruginosa PAO1 wild type","",TRUE,FALSE,FALSE,FALSE
"2555","SRR9720452","SRX6478152","PAEC","SRP215630","PRJNA555685","","","",TRUE,FALSE,FALSE,FALSE
"2556","SRR10123804","SRX6853212","GSM4080079","SRP221731","PRJNA565718","GSM4080079","LB liquid culture at OD=1","PAO1F",TRUE,FALSE,FALSE,FALSE
"2557","SRR2002786","SRX1014303","Pseudomonas aeruginosa PA3","SRP057820","PRJNA282583","","","",FALSE,FALSE,FALSE,TRUE
"2558","SRR2228990","SRX1177865","PA14-stationary","SRP063080","PRJNA294484","","","PA14",FALSE,TRUE,FALSE,FALSE
"2559","SRR2163734","SRX1150275","bleach","SRP062243","PRJNA291292","","","PA14",FALSE,TRUE,FALSE,FALSE
"2560","SRR10231244","SRX6950638","Pa_R_cip_060m_rep1","SRP183116","PRJNA518730","","","RB016",FALSE,FALSE,FALSE,FALSE
"2561","SRR1038507","SRX383864","PA01-pYedQ","SRP033321","PRJNA229797","","","PA01",TRUE,FALSE,FALSE,FALSE
"2562","SRR9677282","SRX6437606","GSM3939896","SRP214490","PRJNA554358","GSM3939896","CH2597_BF48","",FALSE,FALSE,FALSE,FALSE
"2563","SRR9677288","SRX6437612","GSM3939902","SRP214490","PRJNA554358","GSM3939902","CH2682_BF48","",FALSE,FALSE,FALSE,FALSE
"2564","SRR9677377","SRX6437748","GSM3939991","SRP214490","PRJNA554358","GSM3939991","CH2685_PL","",FALSE,FALSE,FALSE,FALSE
"2565","SRR9677435","SRX6437686","GSM3940049","SRP214490","PRJNA554358","GSM3940049","MHH17767_PL","",FALSE,FALSE,FALSE,FALSE
"2566","SRR9677446","SRX6437697","GSM3940060","SRP214490","PRJNA554358","GSM3940060","ZG8510487_PL","",FALSE,FALSE,FALSE,FALSE
"2567","SRR9677459","SRX6437639","GSM3940073","SRP214490","PRJNA554358","GSM3940073","MHH17767_BF12_dyn","",FALSE,FALSE,FALSE,FALSE
"2568","SRR10348749","SRX7058498","EGCG 2","SRP227029","PRJNA579575","","","PAO1",TRUE,FALSE,FALSE,FALSE
"2569","SRR10348751","SRX7058496","EGCG 1","SRP227029","PRJNA579575","","","PAO1",TRUE,FALSE,FALSE,FALSE
"2570","SRR10334006","SRX7044148","GSM4135984","SRP226701","PRJNA579069","GSM4135984","","",TRUE,FALSE,FALSE,FALSE
"2571","SRR9720454","SRX6478150","PAEC","SRP215630","PRJNA555685","","","",TRUE,FALSE,FALSE,FALSE
"2572","SRR10398418","SRX7098671","GSM4147933","SRP228531","PRJNA587410","GSM4147933","Clinical isolate","AG1",FALSE,FALSE,FALSE,TRUE
"2573","SRR10414512","SRX7112720","RNA_E01","SRP229005","PRJNA588274","","","",FALSE,FALSE,FALSE,FALSE
"2574","SRR10414515","SRX7112718","RNA_E01","SRP229005","PRJNA588274","","","",FALSE,FALSE,FALSE,FALSE
"2575","SRR8874371","SRX5661364","GSM3716490","SRP191772","PRJNA531832","GSM3716490","WT_mid-log phase in LB under the aerobic","",TRUE,FALSE,FALSE,FALSE
"2576","SRR8874372","SRX5661365","GSM3716491","SRP191772","PRJNA531832","GSM3716491","WT_mid-log phase in LB under the anaerobic","",TRUE,FALSE,FALSE,FALSE
"2577","SRR5043065","SRX2366143","Control_2B_1","SRP017679","PRJNA184698","","","DPB Control_2",FALSE,FALSE,FALSE,FALSE
"2578","SRR5043076","SRX2366154","BAC(+)_1B_2","SRP017679","PRJNA184698","","","DPB BAC(+)_1",FALSE,FALSE,FALSE,FALSE
"2579","SRR5012650","SRX2342957","Pao1","SRP093377","PRJNA353241","","","PAO1",TRUE,FALSE,FALSE,FALSE
"2580","SRR8782491","SRX5572469","GSM3685828","SRP189356","PRJNA528935","GSM3685828","PAO1r","PAO1r",TRUE,FALSE,FALSE,FALSE
"2581","SRR8782492","SRX5572470","GSM3685829","SRP189356","PRJNA528935","GSM3685829","PAO1r","PAO1r",TRUE,FALSE,FALSE,FALSE
"2582","SRR2171889","SRX1157000","water","SRP062243","PRJNA291292","","","PA14",FALSE,TRUE,FALSE,FALSE
"2583","SRR1038504","SRX384493","PA01","SRP033321","PRJNA229797","","","PA01",TRUE,FALSE,FALSE,FALSE
"2584","SRR1056137","SRX396951","MHH-pool-02_bc2","SRP034661","PRJNA231236","","","clinical isolate",FALSE,FALSE,FALSE,TRUE
"2585","SRR3032167","SRX1491238","Heat Shock","SRP066875","PRJNA304652","","","PAO1",TRUE,FALSE,FALSE,FALSE
"2586","SRR9677289","SRX6437613","GSM3939903","SRP214490","PRJNA554358","GSM3939903","CH2685_BF48","",FALSE,FALSE,FALSE,FALSE
"2587","SRR9677306","SRX6437725","GSM3939920","SRP214490","PRJNA554358","GSM3939920","CH5591_BF48","",FALSE,FALSE,FALSE,FALSE
"2588","SRR9677329","SRX6437772","GSM3939943","SRP214490","PRJNA554358","GSM3939943","F2030_BF48","",FALSE,FALSE,FALSE,FALSE
"2589","SRR9677360","SRX6437707","GSM3939974","SRP214490","PRJNA554358","GSM3939974","PSAE1837_BF48","",FALSE,FALSE,FALSE,FALSE
"2590","SRR9677375","SRX6437722","GSM3939989","SRP214490","PRJNA554358","GSM3939989","CH2680_PL","",FALSE,FALSE,FALSE,FALSE
"2591","SRR9677385","SRX6437756","GSM3939999","SRP214490","PRJNA554358","GSM3939999","CH3466_PL","",FALSE,FALSE,FALSE,FALSE
"2592","SRR9677403","SRX6437654","GSM3940017","SRP214490","PRJNA554358","GSM3940017","F1659_PL","",FALSE,FALSE,FALSE,FALSE
"2593","SRR9677418","SRX6437669","GSM3940032","SRP214490","PRJNA554358","GSM3940032","F2165_PL","",FALSE,FALSE,FALSE,FALSE
"2594","SRR9677419","SRX6437670","GSM3940033","SRP214490","PRJNA554358","GSM3940033","F2166_PL","",FALSE,FALSE,FALSE,FALSE
"2595","SRR9677439","SRX6437690","GSM3940053","SRP214490","PRJNA554358","GSM3940053","Psae1656_PL","",FALSE,FALSE,FALSE,FALSE
"2596","SRR9677463","SRX6437643","GSM3940077","SRP214490","PRJNA554358","GSM3940077","PSAE1656_BF12_dyn","",FALSE,FALSE,FALSE,FALSE
"2597","SRR10856468","SRX7526629","SWU_sputum32","SRP240873","PRJNA600167","","","COP",FALSE,FALSE,FALSE,FALSE
"2598","SRR10856478","SRX7526619","SWU_sputum32","SRP240873","PRJNA600167","","","COP",FALSE,FALSE,FALSE,FALSE
"2599","SRR10768841","SRX7442759","GSM4232902","SRP238832","PRJNA597754","GSM4232902","bacterial culture (LBN media)","",TRUE,FALSE,FALSE,FALSE
"2600","SRR9677453","SRX6437633","GSM3940067","SRP214490","PRJNA554358","GSM3940067","F2020_BF36_dyn","",FALSE,FALSE,FALSE,FALSE
"2601","SRR8782501","SRX5572479","GSM3685838","SRP189356","PRJNA528935","GSM3685838","PAO1r","PAO1r",TRUE,FALSE,FALSE,FALSE
"2602","SRR8782915","SRX5572901","SC24_surf_3hr-surf_repI","SRP189374","PRJNA528963","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"2603","SRR8782924","SRX5572892","SC24_surf_2hr-plank_repE","SRP189374","PRJNA528963","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"2604","SRR10009721","SRX6747946","GSM4041283","SRP218984","PRJNA561330","","hfq::3xFLAG_P_XL-","PAO1",TRUE,FALSE,FALSE,FALSE
"2605","SRR10009724","SRX6747949","GSM4041286","SRP218984","PRJNA561330","","hfq::3xFLAG_B_XL+","PAO1",TRUE,FALSE,FALSE,FALSE
"2606","SRR8742231","SRX5534358","GSM3674409","SRP188684","PRJNA527727","GSM3674409","paired-end RNA-seq_P. aeruginosa PAO1 gacA mutant","",TRUE,FALSE,FALSE,FALSE
"2607","SRR8948488","SRX5728481","GSM3733642","SRP193631","PRJNA534259","GSM3733642","Pseudomonas aeruginosa PAO1 growing exponentially in LB","",TRUE,FALSE,FALSE,FALSE
"2608","SRR8742222","SRX5534349","GSM3674400","SRP188684","PRJNA527727","GSM3674400","paired-end RNA-seq_P. aeruginosa PAO1 algR mutant","",TRUE,FALSE,FALSE,FALSE
"2609","SRR8742246","SRX5534373","GSM3674424","SRP188684","PRJNA527727","GSM3674424","paired-end RNA-seq_P. aeruginosa PAO1 wild type","",TRUE,FALSE,FALSE,FALSE
"2610","SRR10856464","SRX7526633","SWU_sputum32","SRP240873","PRJNA600167","","","COP",FALSE,FALSE,FALSE,FALSE
"2611","SRR8832546","SRX5620826","Rheo-Flow 4 hours C","SRP190023","PRJNA530209","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"2612","SRR8835834","SRX5624065","GSM3702029","SRP190130","PRJNA530399","GSM3702029","Transcriptome without phage infection","",FALSE,FALSE,FALSE,FALSE
"2613","SRR8835839","SRX5624070","GSM3702034","SRP190130","PRJNA530399","GSM3702034","Transcriptome after phage infection of 10min","",FALSE,FALSE,FALSE,FALSE
"2614","SRR8835842","SRX5624073","GSM3702037","SRP190130","PRJNA530399","GSM3702037","Transcriptome after phage infection of 20min","",FALSE,FALSE,FALSE,FALSE
"2615","SRR10348747","SRX7058500","EGCG 3","SRP227029","PRJNA579575","","","PAO1",TRUE,FALSE,FALSE,FALSE
"2616","SRR10203890","SRX6923930","pre_PSA_gent","SRP223733","PRJNA574614","","","PAO1",TRUE,FALSE,FALSE,FALSE
"2617","SRR10334005","SRX7044147","GSM4135983","SRP226701","PRJNA579069","GSM4135983","","",TRUE,FALSE,FALSE,FALSE
"2618","SRR10334007","SRX7044149","GSM4135985","SRP226701","PRJNA579069","GSM4135985","","",TRUE,FALSE,FALSE,FALSE
"2619","SRR10334010","SRX7044152","GSM4135988","SRP226701","PRJNA579069","GSM4135988","","",TRUE,FALSE,FALSE,FALSE
"2620","SRR10348744","SRX7058503","Combination 1","SRP227029","PRJNA579575","","","PAO1",TRUE,FALSE,FALSE,FALSE
"2621","SRR9034742","SRX5811927","PA2","SRP155905","PRJNA483810","","","PA2",FALSE,FALSE,FALSE,FALSE
"2622","SRR9040260","SRX5817385","PA2","SRP155905","PRJNA483810","","","PA2",FALSE,FALSE,FALSE,FALSE
"2623","SRR10768842","SRX7442760","GSM4232903","SRP238832","PRJNA597754","GSM4232903","bacterial culture (LBN media)","",TRUE,FALSE,FALSE,FALSE
"2624","SRR10398415","SRX7098668","GSM4147930","SRP228531","PRJNA587410","GSM4147930","Clinical isolate","AG1",FALSE,FALSE,FALSE,TRUE
"2625","SRR10414517","SRX7112716","RNA_E01","SRP229005","PRJNA588274","","","",FALSE,FALSE,FALSE,FALSE
"2626","SRR9822582","SRX6579274","GSM3967210","SRP216205","PRJNA556370","GSM3967210","Mobile_CRISPRi_no_guide","PA14",FALSE,TRUE,FALSE,FALSE
"2627","SRR12820675","SRX9288330","Pseudomonas aeruginosa PAO1-UW","SRP287307","PRJNA667949","","","PAO1",TRUE,FALSE,FALSE,FALSE
"2628","SRR10231261","SRX6950621","Pa_R_cip_010m_rep1","SRP183116","PRJNA518730","","","RB016",FALSE,FALSE,FALSE,FALSE
"2629","SRR10398416","SRX7098669","GSM4147931","SRP228531","PRJNA587410","GSM4147931","Clinical isolate","AG1",FALSE,FALSE,FALSE,TRUE
"2630","SRR8832545","SRX5620827","Rheo-No Flow 0 minutes","SRP190023","PRJNA530209","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"2631","SRR9677291","SRX6437615","GSM3939905","SRP214490","PRJNA554358","GSM3939905","CH2706_BF48","",FALSE,FALSE,FALSE,FALSE
"2632","SRR9677299","SRX6437623","GSM3939913","SRP214490","PRJNA554358","GSM3939913","CH4528_BF48","",FALSE,FALSE,FALSE,FALSE
"2633","SRR9677300","SRX6437624","GSM3939914","SRP214490","PRJNA554358","GSM3939914","CH4528_BF48","",FALSE,FALSE,FALSE,FALSE
"2634","SRR9677301","SRX6437625","GSM3939915","SRP214490","PRJNA554358","GSM3939915","CH4591_BF48","",FALSE,FALSE,FALSE,FALSE
"2635","SRR9677305","SRX6437724","GSM3939919","SRP214490","PRJNA554358","GSM3939919","CH4703_BF48","",FALSE,FALSE,FALSE,FALSE
"2636","SRR9677326","SRX6437745","GSM3939940","SRP214490","PRJNA554358","GSM3939940","F2006_BF48","",FALSE,FALSE,FALSE,FALSE
"2637","SRR9677338","SRX6437781","GSM3939952","SRP214490","PRJNA554358","GSM3939952","F2224_BF48","",FALSE,FALSE,FALSE,FALSE
"2638","SRR9677368","SRX6437715","GSM3939982","SRP214490","PRJNA554358","GSM3939982","ZG8510487_BF48","",FALSE,FALSE,FALSE,FALSE
"2639","SRR9677414","SRX6437665","GSM3940028","SRP214490","PRJNA554358","GSM3940028","F2056_PL","",FALSE,FALSE,FALSE,FALSE
"2640","SRR9677457","SRX6437637","GSM3940071","SRP214490","PRJNA554358","GSM3940071","F2059_BF36_dyn","",FALSE,FALSE,FALSE,FALSE
"2641","SRR9677470","SRX6437650","GSM3940084","SRP214490","PRJNA554358","GSM3940084","ZG8038581181_BF48_dyn","",FALSE,FALSE,FALSE,FALSE
"2642","SRR9085443","SRX5860640","GSM3780095","SRP188684","PRJNA527727","GSM3780095","WT-qscR","",TRUE,FALSE,FALSE,FALSE
"2643","SRR8782500","SRX5572478","GSM3685837","SRP189356","PRJNA528935","GSM3685837","PAO1r","PAO1r",TRUE,FALSE,FALSE,FALSE
"2644","SRR8782925","SRX5572891","SC24_surf_1hr-surf_repB","SRP189374","PRJNA528963","","","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"2645","SRR10008984","SRX6747258","GSM4041104","SRP218964","PRJNA561292","GSM4041104","Planktonic bacterial cultures","PAO1",TRUE,FALSE,FALSE,FALSE
"2646","SRR10009719","SRX6747944","GSM4041281","SRP218984","PRJNA561330","","hfq::3xFLAG_P_XL-","PAO1",TRUE,FALSE,FALSE,FALSE
"2647","SRR10009729","SRX6747954","GSM4041291","SRP218985","PRJNA561332","","hfq::3xFLAG_P","PAO1",TRUE,FALSE,FALSE,FALSE
