"","X1","X2"
"ABJ14131","ABJ14131","PA14_62830"
"ABJ14132","ABJ14132","PA14_62840"
"ABJ14133","ABJ14133","PA14_62850"
"ABJ14134","ABJ14134","PA14_62860"
"ABJ14135","ABJ14135","PA14_62870"
"ABJ14136","ABJ14136","PA14_62880"
"ABJ14137","ABJ14137","PA14_62890"
"ABJ14138","ABJ14138","PA14_62900"
"ABJ14139","ABJ14139","PA14_62910"
"ABJ14140","ABJ14140","PA14_62920"
"ABJ14141","ABJ14141","PA14_62930"
"ABJ14142","ABJ14142","PA14_62940"
"ABJ14143","ABJ14143","PA14_62960"
"ABJ14144","ABJ14144","PA14_62970"
"ABJ14145","ABJ14145","PA14_62990"
"ABJ14146","ABJ14146","PA14_63010"
"ABJ14147","ABJ14147","PA14_63020"
"ABJ14148","ABJ14148","PA14_63030"
"ABJ14149","ABJ14149","PA14_63040"
"ABJ14150","ABJ14150","PA14_63050"
"ABJ14151","ABJ14151","PA14_63060"
"ABJ14152","ABJ14152","PA14_63070"
"ABJ14153","ABJ14153","PA14_63080"
"ABJ14154","ABJ14154","PA14_63090"
"ABJ14155","ABJ14155","PA14_63100"
"ABJ14156","ABJ14156","PA14_63110"
"ABJ14157","ABJ14157","PA14_63120"
"ABJ14158","ABJ14158","PA14_63130"
"ABJ14159","ABJ14159","PA14_63150"
"ABJ14160","ABJ14160","PA14_63160"
"ABJ14161","ABJ14161","PA14_63170"
"ABJ14162","ABJ14162","PA14_63190"
"ABJ14163","ABJ14163","PA14_63200"
"ABJ14164","ABJ14164","PA14_63210"
"ABJ14165","ABJ14165","PA14_63220"
"ABJ14166","ABJ14166","PA14_63230"
"ABJ14167","ABJ14167","PA14_63240"
"ABJ14168","ABJ14168","PA14_63250"
"ABJ14169","ABJ14169","PA14_63270"
"ABJ14170","ABJ14170","PA14_63280"
"ABJ14171","ABJ14171","PA14_63290"
"ABJ14172","ABJ14172","PA14_63300"
"ABJ14173","ABJ14173","PA14_63310"
"ABJ14174","ABJ14174","PA14_63320"
"ABJ14175","ABJ14175","PA14_63330"
"ABJ14176","ABJ14176","PA14_63340"
"ABJ14177","ABJ14177","PA14_63350"
"ABJ14178","ABJ14178","PA14_63360"
"ABJ14179","ABJ14179","PA14_63370"
"ABJ14180","ABJ14180","PA14_63380"
"ABJ14181","ABJ14181","PA14_63390"
"ABJ14182","ABJ14182","PA14_63410"
"ABJ14183","ABJ14183","PA14_63420"
"ABJ14184","ABJ14184","PA14_63430"
"ABJ14185","ABJ14185","PA14_63440"
"ABJ14186","ABJ14186","PA14_63450"
"ABJ14187","ABJ14187","PA14_63470"
"ABJ14188","ABJ14188","PA14_63480"
"ABJ14189","ABJ14189","PA14_63500"
"ABJ14190","ABJ14190","PA14_63520"
"ABJ14191","ABJ14191","PA14_63530"
"ABJ14192","ABJ14192","PA14_63540"
"ABJ14193","ABJ14193","PA14_63550"
"ABJ14194","ABJ14194","PA14_63570"
"ABJ14195","ABJ14195","PA14_63580"
"ABJ14196","ABJ14196","PA14_63620"
"ABJ14197","ABJ14197","PA14_63640"
"ABJ14198","ABJ14198","PA14_63650"
"ABJ14199","ABJ14199","PA14_63660"
"ABJ14200","ABJ14200","PA14_63680"
"ABJ14201","ABJ14201","PA14_63700"
"ABJ14202","ABJ14202","PA14_63710"
"ABJ14203","ABJ14203","PA14_63720"
"ABJ14204","ABJ14204","PA14_63730"
"ABJ14205","ABJ14205","PA14_63740"
"ABJ14206","ABJ14206","PA14_63750"
"ABJ14207","ABJ14207","PA14_63770"
"ABJ14208","ABJ14208","PA14_63780"
"ABJ14209","ABJ14209","PA14_63800"
"ABJ14210","ABJ14210","PA14_63820"
"ABJ14211","ABJ14211","PA14_63830"
"ABJ14212","ABJ14212","PA14_63840"
"ABJ14213","ABJ14213","PA14_63850"
"ABJ14214","ABJ14214","PA14_63860"
"ABJ14215","ABJ14215","PA14_63880"
"ABJ14216","ABJ14216","PA14_63890"
"ABJ14217","ABJ14217","PA14_63900"
"ABJ14218","ABJ14218","PA14_63910"
"ABJ14219","ABJ14219","PA14_63920"
"ABJ14220","ABJ14220","PA14_63940"
"ABJ14221","ABJ14221","PA14_63960"
"ABJ14222","ABJ14222","PA14_63970"
"ABJ14223","ABJ14223","PA14_63990"
"ABJ14224","ABJ14224","PA14_64000"
"ABJ14225","ABJ14225","PA14_64010"
"ABJ14226","ABJ14226","PA14_64030"
"ABJ14227","ABJ14227","PA14_64050"
"ABJ14228","ABJ14228","PA14_64060"
"ABJ14229","ABJ14229","PA14_64080"
"ABJ14230","ABJ14230","PA14_64090"
"ABJ14231","ABJ14231","PA14_64100"
"ABJ14232","ABJ14232","PA14_64110"
"ABJ14233","ABJ14233","PA14_64120"
"ABJ14234","ABJ14234","PA14_64140"
"ABJ14235","ABJ14235","PA14_64170"
"ABJ14236","ABJ14236","PA14_64180"
"ABJ14237","ABJ14237","PA14_64190"
"ABJ14238","ABJ14238","PA14_64200"
"ABJ14239","ABJ14239","PA14_64220"
"ABJ14240","ABJ14240","PA14_64230"
"ABJ14241","ABJ14241","PA14_64240"
"ABJ14242","ABJ14242","PA14_64260"
"ABJ14243","ABJ14243","PA14_64270"
"ABJ14244","ABJ14244","PA14_64280"
"ABJ14245","ABJ14245","PA14_64290"
"ABJ14246","ABJ14246","PA14_64300"
"ABJ14247","ABJ14247","PA14_64310"
"ABJ14248","ABJ14248","PA14_64320"
"ABJ15649","ABJ15649","PA14_64335"
"ABJ14249","ABJ14249","PA14_64350"
"ABJ14250","ABJ14250","PA14_64360"
"ABJ14251","ABJ14251","PA14_64370"
"ABJ14252","ABJ14252","PA14_64390"
"ABJ14253","ABJ14253","PA14_64400"
"ABJ14254","ABJ14254","PA14_64410"
"ABJ14255","ABJ14255","PA14_64420"
"ABJ14256","ABJ14256","PA14_64430"
"ABJ14257","ABJ14257","PA14_64440"
"ABJ14258","ABJ14258","PA14_64450"
"ABJ14259","ABJ14259","PA14_64460"
"ABJ14260","ABJ14260","PA14_64470"
"ABJ14261","ABJ14261","PA14_64480"
"ABJ14262","ABJ14262","PA14_64490"
"ABJ14263","ABJ14263","PA14_64500"
"ABJ14264","ABJ14264","PA14_64510"
"ABJ14265","ABJ14265","PA14_64520"
"ABJ14266","ABJ14266","PA14_64530"
"ABJ14267","ABJ14267","PA14_64540"
"ABJ14268","ABJ14268","PA14_64550"
"ABJ14269","ABJ14269","PA14_64560"
"ABJ14270","ABJ14270","PA14_64570"
"ABJ14271","ABJ14271","PA14_64580"
"ABJ14272","ABJ14272","PA14_64590"
"ABJ14273","ABJ14273","PA14_64610"
"ABJ14274","ABJ14274","PA14_64620"
"ABJ14275","ABJ14275","PA14_64640"
"ABJ14276","ABJ14276","PA14_64650"
"ABJ14277","ABJ14277","PA14_64660"
"ABJ14278","ABJ14278","PA14_64670"
"ABJ14279","ABJ14279","PA14_64680"
"ABJ14280","ABJ14280","PA14_64690"
"ABJ14281","ABJ14281","PA14_64700"
"ABJ14282","ABJ14282","PA14_64710"
"ABJ14283","ABJ14283","PA14_64720"
"ABJ14284","ABJ14284","PA14_64740"
"ABJ14285","ABJ14285","PA14_64750"
"ABJ14286","ABJ14286","PA14_64770"
"ABJ14287","ABJ14287","PA14_64780"
"ABJ14288","ABJ14288","PA14_64790"
"ABJ14289","ABJ14289","PA14_64800"
"ABJ14290","ABJ14290","PA14_64810"
"ABJ14291","ABJ14291","PA14_64820"
"ABJ14292","ABJ14292","PA14_64840"
"ABJ14293","ABJ14293","PA14_64850"
"ABJ14294","ABJ14294","PA14_64860"
"ABJ14295","ABJ14295","PA14_64870"
"ABJ14296","ABJ14296","PA14_64880"
"ABJ14297","ABJ14297","PA14_64890"
"ABJ14298","ABJ14298","PA14_64900"
"ABJ14299","ABJ14299","PA14_64910"
"ABJ14300","ABJ14300","PA14_64920"
"ABJ14301","ABJ14301","PA14_64930"
"ABJ14302","ABJ14302","PA14_64940"
"ABJ14303","ABJ14303","PA14_64950"
"ABJ14304","ABJ14304","PA14_64960"
"ABJ14305","ABJ14305","PA14_64980"
"ABJ14306","ABJ14306","PA14_64990"
"ABJ14307","ABJ14307","PA14_65000"
"ABJ14308","ABJ14308","PA14_65010"
"ABJ14309","ABJ14309","PA14_65030"
"ABJ14310","ABJ14310","PA14_65040"
"ABJ14311","ABJ14311","PA14_65050"
"ABJ14312","ABJ14312","PA14_65060"
"ABJ14313","ABJ14313","PA14_65080"
"ABJ14314","ABJ14314","PA14_65090"
"ABJ14315","ABJ14315","PA14_65110"
"ABJ14316","ABJ14316","PA14_65130"
"ABJ14317","ABJ14317","PA14_65150"
"ABJ14318","ABJ14318","PA14_65160"
"ABJ14319","ABJ14319","PA14_65170"
"ABJ14320","ABJ14320","PA14_65180"
"ABJ14321","ABJ14321","PA14_65190"
"ABJ14322","ABJ14322","PA14_65200"
"ABJ14323","ABJ14323","PA14_65230"
"ABJ14324","ABJ14324","PA14_65250"
"ABJ14325","ABJ14325","PA14_65260"
"ABJ14326","ABJ14326","PA14_65270"
"ABJ14327","ABJ14327","PA14_65280"
"ABJ14328","ABJ14328","PA14_65300"
"ABJ14329","ABJ14329","PA14_65310"
"ABJ14330","ABJ14330","PA14_65320"
"ABJ14331","ABJ14331","PA14_65350"
"ABJ14332","ABJ14332","PA14_65370"
"ABJ14333","ABJ14333","PA14_65380"
"ABJ14334","ABJ14334","PA14_65390"
"ABJ14335","ABJ14335","PA14_65400"
"ABJ14336","ABJ14336","PA14_65410"
"ABJ14337","ABJ14337","PA14_65420"
"ABJ14338","ABJ14338","PA14_65430"
"ABJ14339","ABJ14339","PA14_65450"
"ABJ14340","ABJ14340","PA14_65470"
"ABJ14341","ABJ14341","PA14_65480"
"ABJ14342","ABJ14342","PA14_65500"
"ABJ14343","ABJ14343","PA14_65520"
"ABJ14344","ABJ14344","PA14_65540"
"ABJ14345","ABJ14345","PA14_65560"
"ABJ14346","ABJ14346","PA14_65570"
"ABJ14347","ABJ14347","PA14_65580"
"ABJ14348","ABJ14348","PA14_65590"
"ABJ15660","ABJ15660","PA14_65605"
"ABJ14349","ABJ14349","PA14_65630"
"ABJ14350","ABJ14350","PA14_65640"
"ABJ14351","ABJ14351","PA14_65660"
"ABJ14352","ABJ14352","PA14_65670"
"ABJ14353","ABJ14353","PA14_65690"
"ABJ14354","ABJ14354","PA14_65700"
"ABJ14355","ABJ14355","PA14_65710"
"ABJ14356","ABJ14356","PA14_65720"
"ABJ14357","ABJ14357","PA14_65740"
"ABJ14358","ABJ14358","PA14_65750"
"ABJ14359","ABJ14359","PA14_65760"
"ABJ14360","ABJ14360","PA14_65770"
"ABJ15690","ABJ15690","PA14_65795"
"ABJ14361","ABJ14361","PA14_65810"
"ABJ14362","ABJ14362","PA14_65820"
"ABJ14363","ABJ14363","PA14_65840"
"ABJ14364","ABJ14364","PA14_65850"
"ABJ14365","ABJ14365","PA14_65860"
"ABJ14366","ABJ14366","PA14_65870"
"ABJ14367","ABJ14367","PA14_65880"
"ABJ14368","ABJ14368","PA14_65900"
"ABJ14369","ABJ14369","PA14_65920"
"ABJ14370","ABJ14370","PA14_65940"
"ABJ14371","ABJ14371","PA14_65950"
"ABJ14372","ABJ14372","PA14_65960"
"ABJ14373","ABJ14373","PA14_65970"
"ABJ14374","ABJ14374","PA14_65990"
"ABJ14375","ABJ14375","PA14_66000"
"ABJ14376","ABJ14376","PA14_66010"
"ABJ14377","ABJ14377","PA14_66020"
"ABJ14378","ABJ14378","PA14_66040"
"ABJ14379","ABJ14379","PA14_66050"
"ABJ14380","ABJ14380","PA14_66060"
"ABJ14381","ABJ14381","PA14_66080"
"ABJ14382","ABJ14382","PA14_66090"
"ABJ14383","ABJ14383","PA14_66100"
"ABJ14384","ABJ14384","PA14_66110"
"ABJ14385","ABJ14385","PA14_66120"
"ABJ14386","ABJ14386","PA14_66140"
"ABJ14387","ABJ14387","PA14_66150"
"ABJ14388","ABJ14388","PA14_66160"
"ABJ14389","ABJ14389","PA14_66170"
"ABJ14390","ABJ14390","PA14_66190"
"ABJ14391","ABJ14391","PA14_66200"
"ABJ14392","ABJ14392","PA14_66210"
"ABJ14393","ABJ14393","PA14_66220"
"ABJ14394","ABJ14394","PA14_66230"
"ABJ14395","ABJ14395","PA14_66240"
"ABJ14396","ABJ14396","PA14_66250"
"ABJ14397","ABJ14397","PA14_66260"
"ABJ14398","ABJ14398","PA14_66270"
"ABJ14399","ABJ14399","PA14_66290"
"ABJ14400","ABJ14400","PA14_66310"
"ABJ14401","ABJ14401","PA14_66320"
"ABJ14402","ABJ14402","PA14_66330"
"ABJ14403","ABJ14403","PA14_66340"
"ABJ14404","ABJ14404","PA14_66350"
"ABJ14405","ABJ14405","PA14_66380"
"ABJ14406","ABJ14406","PA14_66400"
"ABJ14407","ABJ14407","PA14_66410"
"ABJ14408","ABJ14408","PA14_66420"
"ABJ14409","ABJ14409","PA14_66440"
"ABJ14410","ABJ14410","PA14_66450"
"ABJ14411","ABJ14411","PA14_66460"
"ABJ14412","ABJ14412","PA14_66480"
"ABJ14413","ABJ14413","PA14_66490"
"ABJ14414","ABJ14414","PA14_66510"
"ABJ14415","ABJ14415","PA14_66520"
"ABJ14416","ABJ14416","PA14_66530"
"ABJ14417","ABJ14417","PA14_66540"
"ABJ14418","ABJ14418","PA14_66550"
"ABJ14419","ABJ14419","PA14_66560"
"ABJ14420","ABJ14420","PA14_66570"
"ABJ14421","ABJ14421","PA14_66580"
"ABJ14422","ABJ14422","PA14_66600"
"ABJ14423","ABJ14423","PA14_66610"
"ABJ14424","ABJ14424","PA14_66620"
"ABJ14425","ABJ14425","PA14_66630"
"ABJ14426","ABJ14426","PA14_66640"
"ABJ14427","ABJ14427","PA14_66650"
"ABJ14428","ABJ14428","PA14_66660"
"ABJ14429","ABJ14429","PA14_66670"
"ABJ14430","ABJ14430","PA14_66680"
"ABJ14431","ABJ14431","PA14_66690"
"ABJ14432","ABJ14432","PA14_66700"
"ABJ14433","ABJ14433","PA14_66710"
"ABJ14434","ABJ14434","PA14_66720"
"ABJ14435","ABJ14435","PA14_66750"
"ABJ14436","ABJ14436","PA14_66760"
"ABJ14437","ABJ14437","PA14_66770"
"ABJ14438","ABJ14438","PA14_66790"
"ABJ14439","ABJ14439","PA14_66800"
"ABJ14440","ABJ14440","PA14_66820"
"ABJ14441","ABJ14441","PA14_66830"
"ABJ14442","ABJ14442","PA14_66840"
"ABJ14443","ABJ14443","PA14_66850"
"ABJ15691","ABJ15691","PA14_66875"
"ABJ14444","ABJ14444","PA14_66880"
"ABJ14445","ABJ14445","PA14_66890"
"ABJ14446","ABJ14446","PA14_66900"
"ABJ14447","ABJ14447","PA14_66910"
"ABJ14448","ABJ14448","PA14_66920"
"ABJ14449","ABJ14449","PA14_66940"
"ABJ14450","ABJ14450","PA14_66950"
"ABJ14451","ABJ14451","PA14_66960"
"ABJ14452","ABJ14452","PA14_66970"
"ABJ14453","ABJ14453","PA14_66980"
"ABJ14454","ABJ14454","PA14_66990"
"ABJ14455","ABJ14455","PA14_67010"
"ABJ14456","ABJ14456","PA14_67020"
"ABJ14457","ABJ14457","PA14_67030"
"ABJ14458","ABJ14458","PA14_67040"
"ABJ14459","ABJ14459","PA14_67050"
"ABJ15655","ABJ15655","PA14_67065"
"ABJ14460","ABJ14460","PA14_67090"
"ABJ14461","ABJ14461","PA14_67100"
"ABJ14462","ABJ14462","PA14_67110"
"ABJ14463","ABJ14463","PA14_67120"
"ABJ14464","ABJ14464","PA14_67130"
"ABJ14465","ABJ14465","PA14_67140"
"ABJ14466","ABJ14466","PA14_67150"
"ABJ14467","ABJ14467","PA14_67170"
"ABJ14468","ABJ14468","PA14_67180"
"ABJ14469","ABJ14469","PA14_67190"
"ABJ14470","ABJ14470","PA14_67200"
"ABJ14471","ABJ14471","PA14_67210"
"ABJ14472","ABJ14472","PA14_67220"
"ABJ14473","ABJ14473","PA14_67230"
"ABJ14474","ABJ14474","PA14_67240"
"ABJ14475","ABJ14475","PA14_67250"
"ABJ14476","ABJ14476","PA14_67260"
"ABJ14477","ABJ14477","PA14_67270"
"ABJ14478","ABJ14478","PA14_67280"
"ABJ14479","ABJ14479","PA14_67300"
"ABJ14480","ABJ14480","PA14_67310"
"ABJ14481","ABJ14481","PA14_67320"
"ABJ14482","ABJ14482","PA14_67340"
"ABJ14483","ABJ14483","PA14_67350"
"ABJ14484","ABJ14484","PA14_67370"
"ABJ14485","ABJ14485","PA14_67380"
"ABJ14486","ABJ14486","PA14_67400"
"ABJ14487","ABJ14487","PA14_67410"
"ABJ14488","ABJ14488","PA14_67420"
"ABJ14489","ABJ14489","PA14_67440"
"ABJ14490","ABJ14490","PA14_67450"
"ABJ14491","ABJ14491","PA14_67460"
"ABJ14492","ABJ14492","PA14_67470"
"ABJ14493","ABJ14493","PA14_67490"
"ABJ14494","ABJ14494","PA14_67500"
"ABJ14495","ABJ14495","PA14_67510"
"ABJ14496","ABJ14496","PA14_67520"
"ABJ14497","ABJ14497","PA14_67530"
"ABJ14498","ABJ14498","PA14_67540"
"ABJ14499","ABJ14499","PA14_67550"
"ABJ14500","ABJ14500","PA14_67560"
"ABJ14501","ABJ14501","PA14_67580"
"ABJ14502","ABJ14502","PA14_67600"
"ABJ14503","ABJ14503","PA14_67620"
"ABJ14504","ABJ14504","PA14_67630"
"ABJ14505","ABJ14505","PA14_67640"
"ABJ14506","ABJ14506","PA14_67650"
"ABJ14507","ABJ14507","PA14_67670"
"ABJ14508","ABJ14508","PA14_67680"
"ABJ14510","ABJ14510","PA14_67700"
"ABJ14509","ABJ14509","PA14_67710"
"ABJ14511","ABJ14511","PA14_67720"
"ABJ14512","ABJ14512","PA14_67740"
"ABJ14513","ABJ14513","PA14_67750"
"ABJ14514","ABJ14514","PA14_67770"
"ABJ14515","ABJ14515","PA14_67780"
"ABJ14516","ABJ14516","PA14_67790"
"ABJ14517","ABJ14517","PA14_67810"
"ABJ14518","ABJ14518","PA14_67820"
"ABJ14519","ABJ14519","PA14_67830"
"ABJ14520","ABJ14520","PA14_67840"
"ABJ14521","ABJ14521","PA14_67850"
"ABJ14522","ABJ14522","PA14_67860"
"ABJ14523","ABJ14523","PA14_67880"
"ABJ14524","ABJ14524","PA14_67890"
"ABJ14525","ABJ14525","PA14_67900"
"ABJ14526","ABJ14526","PA14_67920"
"ABJ14527","ABJ14527","PA14_67930"
"ABJ14528","ABJ14528","PA14_67940"
"ABJ14529","ABJ14529","PA14_67960"
"ABJ14530","ABJ14530","PA14_67970"
"ABJ15696","ABJ15696","PA14_67975"
"ABJ14531","ABJ14531","PA14_67990"
"ABJ14532","ABJ14532","PA14_68000"
"ABJ14533","ABJ14533","PA14_68040"
"ABJ14534","ABJ14534","PA14_68050"
"ABJ14535","ABJ14535","PA14_68060"
"ABJ14536","ABJ14536","PA14_68070"
"ABJ14537","ABJ14537","PA14_68080"
"ABJ14538","ABJ14538","PA14_68090"
"ABJ14539","ABJ14539","PA14_68100"
"ABJ14540","ABJ14540","PA14_68110"
"ABJ14541","ABJ14541","PA14_68120"
"ABJ14542","ABJ14542","PA14_68130"
"ABJ14543","ABJ14543","PA14_68140"
"ABJ14544","ABJ14544","PA14_68170"
"ABJ14545","ABJ14545","PA14_68190"
"ABJ14546","ABJ14546","PA14_68200"
"ABJ14547","ABJ14547","PA14_68210"
"ABJ14548","ABJ14548","PA14_68230"
"ABJ14549","ABJ14549","PA14_68250"
"ABJ14550","ABJ14550","PA14_68260"
"ABJ14551","ABJ14551","PA14_68280"
"ABJ14552","ABJ14552","PA14_68290"
"ABJ14553","ABJ14553","PA14_68300"
"ABJ14554","ABJ14554","PA14_68330"
"ABJ14555","ABJ14555","PA14_68340"
"ABJ14556","ABJ14556","PA14_68350"
"ABJ14557","ABJ14557","PA14_68360"
"ABJ14558","ABJ14558","PA14_68370"
"ABJ14559","ABJ14559","PA14_68380"
"ABJ14560","ABJ14560","PA14_68390"
"ABJ14561","ABJ14561","PA14_68400"
"ABJ14562","ABJ14562","PA14_68420"
"ABJ14563","ABJ14563","PA14_68430"
"ABJ14564","ABJ14564","PA14_68440"
"ABJ14565","ABJ14565","PA14_68450"
"ABJ14566","ABJ14566","PA14_68460"
"ABJ14567","ABJ14567","PA14_68470"
"ABJ14568","ABJ14568","PA14_68480"
"ABJ14569","ABJ14569","PA14_68490"
"ABJ14570","ABJ14570","PA14_68500"
"ABJ14571","ABJ14571","PA14_68510"
"ABJ14572","ABJ14572","PA14_68530"
"ABJ14573","ABJ14573","PA14_68550"
"ABJ14574","ABJ14574","PA14_68560"
"ABJ14575","ABJ14575","PA14_68570"
"ABJ14576","ABJ14576","PA14_68580"
"ABJ14577","ABJ14577","PA14_68610"
"ABJ14578","ABJ14578","PA14_68620"
"ABJ14579","ABJ14579","PA14_68630"
"ABJ14580","ABJ14580","PA14_68640"
"ABJ14581","ABJ14581","PA14_68660"
"ABJ14582","ABJ14582","PA14_68670"
"ABJ14583","ABJ14583","PA14_68680"
"ABJ14584","ABJ14584","PA14_68700"
"ABJ14585","ABJ14585","PA14_68710"
"ABJ14586","ABJ14586","PA14_68720"
"ABJ14587","ABJ14587","PA14_68730"
"ABJ14588","ABJ14588","PA14_68740"
"ABJ14589","ABJ14589","PA14_68750"
"ABJ14590","ABJ14590","PA14_68770"
"ABJ14591","ABJ14591","PA14_68780"
"ABJ14592","ABJ14592","PA14_68800"
"ABJ14593","ABJ14593","PA14_68810"
"ABJ14594","ABJ14594","PA14_68820"
"ABJ14595","ABJ14595","PA14_68830"
"ABJ14596","ABJ14596","PA14_68840"
"ABJ14597","ABJ14597","PA14_68850"
"ABJ14598","ABJ14598","PA14_68860"
"ABJ14599","ABJ14599","PA14_68870"
"ABJ14600","ABJ14600","PA14_68890"
"ABJ14601","ABJ14601","PA14_68900"
"ABJ14602","ABJ14602","PA14_68920"
"ABJ14603","ABJ14603","PA14_68930"
"ABJ14604","ABJ14604","PA14_68940"
"ABJ15675","ABJ15675","PA14_68955"
"ABJ14605","ABJ14605","PA14_68970"
"ABJ14606","ABJ14606","PA14_68980"
"ABJ14607","ABJ14607","PA14_69000"
"ABJ14608","ABJ14608","PA14_69010"
"ABJ14609","ABJ14609","PA14_69020"
"ABJ14610","ABJ14610","PA14_69030"
"ABJ14611","ABJ14611","PA14_69040"
"ABJ14612","ABJ14612","PA14_69050"
"ABJ14613","ABJ14613","PA14_69060"
"ABJ14614","ABJ14614","PA14_69070"
"ABJ14615","ABJ14615","PA14_69090"
"ABJ14616","ABJ14616","PA14_69100"
"ABJ14617","ABJ14617","PA14_69110"
"ABJ14618","ABJ14618","PA14_69130"
"ABJ14619","ABJ14619","PA14_69140"
"ABJ14620","ABJ14620","PA14_69150"
"ABJ14621","ABJ14621","PA14_69170"
"ABJ14622","ABJ14622","PA14_69190"
"ABJ14623","ABJ14623","PA14_69200"
"ABJ14624","ABJ14624","PA14_69220"
"ABJ14625","ABJ14625","PA14_69230"
"ABJ14626","ABJ14626","PA14_69240"
"ABJ14627","ABJ14627","PA14_69250"
"ABJ14628","ABJ14628","PA14_69260"
"ABJ14629","ABJ14629","PA14_69270"
"ABJ14630","ABJ14630","PA14_69280"
"ABJ14631","ABJ14631","PA14_69300"
"ABJ14632","ABJ14632","PA14_69310"
"ABJ14633","ABJ14633","PA14_69320"
"ABJ14634","ABJ14634","PA14_69330"
"ABJ14635","ABJ14635","PA14_69340"
"ABJ14636","ABJ14636","PA14_69350"
"ABJ14637","ABJ14637","PA14_69370"
"ABJ14638","ABJ14638","PA14_69380"
"ABJ14639","ABJ14639","PA14_69390"
"ABJ14640","ABJ14640","PA14_69400"
"ABJ14641","ABJ14641","PA14_69420"
"ABJ14642","ABJ14642","PA14_69430"
"ABJ14643","ABJ14643","PA14_69440"
"ABJ14644","ABJ14644","PA14_69450"
"ABJ14645","ABJ14645","PA14_69470"
"ABJ14646","ABJ14646","PA14_69480"
"ABJ14647","ABJ14647","PA14_69500"
"ABJ14648","ABJ14648","PA14_69510"
"ABJ14649","ABJ14649","PA14_69520"
"ABJ14650","ABJ14650","PA14_69540"
"ABJ14651","ABJ14651","PA14_69550"
"ABJ14652","ABJ14652","PA14_69560"
"ABJ14653","ABJ14653","PA14_69570"
"ABJ14654","ABJ14654","PA14_69580"
"ABJ14655","ABJ14655","PA14_69590"
"ABJ14656","ABJ14656","PA14_69600"
"ABJ14657","ABJ14657","PA14_69610"
"ABJ14658","ABJ14658","PA14_69620"
"ABJ14659","ABJ14659","PA14_69630"
"ABJ14660","ABJ14660","PA14_69640"
"ABJ14661","ABJ14661","PA14_69660"
"ABJ14662","ABJ14662","PA14_69670"
"ABJ14663","ABJ14663","PA14_69690"
"ABJ14664","ABJ14664","PA14_69700"
"ABJ14665","ABJ14665","PA14_69710"
"ABJ14666","ABJ14666","PA14_69720"
"ABJ14667","ABJ14667","PA14_69740"
"ABJ14668","ABJ14668","PA14_69750"
"ABJ14669","ABJ14669","PA14_69760"
"ABJ14670","ABJ14670","PA14_69770"
"ABJ14671","ABJ14671","PA14_69780"
"ABJ15656","ABJ15656","PA14_69795"
"ABJ14672","ABJ14672","PA14_69810"
"ABJ14673","ABJ14673","PA14_69820"
"ABJ14674","ABJ14674","PA14_69840"
"ABJ14675","ABJ14675","PA14_69850"
"ABJ14676","ABJ14676","PA14_69870"
"ABJ14677","ABJ14677","PA14_69880"
"ABJ14678","ABJ14678","PA14_69890"
"ABJ14679","ABJ14679","PA14_69900"
"ABJ14680","ABJ14680","PA14_69910"
"ABJ15646","ABJ15646","PA14_69925"
"ABJ14681","ABJ14681","PA14_69940"
"ABJ14682","ABJ14682","PA14_69950"
"ABJ14683","ABJ14683","PA14_69970"
"ABJ14684","ABJ14684","PA14_69980"
"ABJ14685","ABJ14685","PA14_69990"
"ABJ14686","ABJ14686","PA14_70010"
"ABJ14687","ABJ14687","PA14_70040"
"ABJ14688","ABJ14688","PA14_70050"
"ABJ14689","ABJ14689","PA14_70060"
"ABJ14690","ABJ14690","PA14_70070"
"ABJ14691","ABJ14691","PA14_70080"
"ABJ14692","ABJ14692","PA14_70100"
"ABJ14693","ABJ14693","PA14_70110"
"ABJ14694","ABJ14694","PA14_70120"
"ABJ14695","ABJ14695","PA14_70140"
"ABJ14696","ABJ14696","PA14_70160"
"ABJ14697","ABJ14697","PA14_70170"
"ABJ14698","ABJ14698","PA14_70180"
"ABJ14699","ABJ14699","PA14_70190"
"ABJ14700","ABJ14700","PA14_70200"
"ABJ14701","ABJ14701","PA14_70220"
"ABJ14702","ABJ14702","PA14_70230"
"ABJ14703","ABJ14703","PA14_70240"
"ABJ14704","ABJ14704","PA14_70260"
"ABJ14705","ABJ14705","PA14_70270"
"ABJ14706","ABJ14706","PA14_70280"
"ABJ14707","ABJ14707","PA14_70290"
"ABJ14708","ABJ14708","PA14_70300"
"ABJ14709","ABJ14709","PA14_70310"
"ABJ14710","ABJ14710","PA14_70330"
"ABJ14711","ABJ14711","PA14_70340"
"ABJ14712","ABJ14712","PA14_70350"
"ABJ14713","ABJ14713","PA14_70360"
"ABJ14714","ABJ14714","PA14_70370"
"ABJ14715","ABJ14715","PA14_70390"
"ABJ14716","ABJ14716","PA14_70400"
"ABJ14717","ABJ14717","PA14_70420"
"ABJ14718","ABJ14718","PA14_70430"
"ABJ14719","ABJ14719","PA14_70440"
"ABJ14720","ABJ14720","PA14_70450"
"ABJ14721","ABJ14721","PA14_70470"
"ABJ14722","ABJ14722","PA14_70480"
"ABJ14723","ABJ14723","PA14_70490"
"ABJ14724","ABJ14724","PA14_70510"
"ABJ14725","ABJ14725","PA14_70530"
"ABJ14726","ABJ14726","PA14_70550"
"ABJ14727","ABJ14727","PA14_70560"
"ABJ14728","ABJ14728","PA14_70570"
"ABJ14729","ABJ14729","PA14_70580"
